case_id,spec_id,split,scenario,fixture_seed,generation_contract,expected,state,result
n1_r000,HS_n1_b1,DEV,change_k,29110000,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r208,HS_n3_b1,RESERVED_CONFIRMATION,change_k,29130208,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r209,HS_n3_b1,RESERVED_CONFIRMATION,change_q,29130209,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r210,HS_n3_b1,RESERVED_CONFIRMATION,change_tau,29130210,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r211,HS_n3_b1,RESERVED_CONFIRMATION,change_t,29130211,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r212,HS_n3_b1,RESERVED_CONFIRMATION,change_omega,29130212,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r213,HS_n3_b1,RESERVED_CONFIRMATION,change_g,29130213,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r214,HS_n3_b1,RESERVED_CONFIRMATION,g_zero,29130214,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r215,HS_n3_b1,RESERVED_CONFIRMATION,joint_parameters,29130215,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r216,HS_n3_b1,RESERVED_CONFIRMATION,joint_sample,29130216,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r217,HS_n3_b1,RESERVED_CONFIRMATION,repeat_q_then_separate,29130217,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r218,HS_n3_b1,RESERVED_CONFIRMATION,repeat_dtau_then_separate,29130218,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r219,HS_n3_b1,RESERVED_CONFIRMATION,change_L_analytic,29130219,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r220,HS_n3_b1,RESERVED_CONFIRMATION,small_nonzero_g,29130220,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r221,HS_n3_b1,RESERVED_CONFIRMATION,longer_legal_intervals,29130221,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r222,HS_n3_b1,RESERVED_CONFIRMATION,same_input_repeat,29130222,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r223,HS_n3_b1,RESERVED_CONFIRMATION,interleaved_contexts,29130223,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r224,HS_n3_b1,RESERVED_CONFIRMATION,change_k,29130224,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r225,HS_n3_b1,RESERVED_CONFIRMATION,change_q,29130225,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r226,HS_n3_b1,RESERVED_CONFIRMATION,change_tau,29130226,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r227,HS_n3_b1,RESERVED_CONFIRMATION,change_t,29130227,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r228,HS_n3_b1,RESERVED_CONFIRMATION,change_omega,29130228,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r229,HS_n3_b1,RESERVED_CONFIRMATION,change_g,29130229,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r230,HS_n3_b1,RESERVED_CONFIRMATION,g_zero,29130230,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r231,HS_n3_b1,RESERVED_CONFIRMATION,joint_parameters,29130231,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r232,HS_n3_b1,RESERVED_CONFIRMATION,joint_sample,29130232,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r233,HS_n3_b1,RESERVED_CONFIRMATION,repeat_q_then_separate,29130233,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r234,HS_n3_b1,RESERVED_CONFIRMATION,repeat_dtau_then_separate,29130234,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r235,HS_n3_b1,RESERVED_CONFIRMATION,change_L_analytic,29130235,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r236,HS_n3_b1,RESERVED_CONFIRMATION,small_nonzero_g,29130236,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r237,HS_n3_b1,RESERVED_CONFIRMATION,longer_legal_intervals,29130237,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r238,HS_n3_b1,RESERVED_CONFIRMATION,same_input_repeat,29130238,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r239,HS_n3_b1,RESERVED_CONFIRMATION,interleaved_contexts,29130239,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r240,HS_n3_b1,RESERVED_CONFIRMATION,change_k,29130240,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r241,HS_n3_b1,RESERVED_CONFIRMATION,change_q,29130241,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r242,HS_n3_b1,RESERVED_CONFIRMATION,change_tau,29130242,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r243,HS_n3_b1,RESERVED_CONFIRMATION,change_t,29130243,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r244,HS_n3_b1,RESERVED_CONFIRMATION,change_omega,29130244,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r245,HS_n3_b1,RESERVED_CONFIRMATION,change_g,29130245,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r246,HS_n3_b1,RESERVED_CONFIRMATION,g_zero,29130246,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r247,HS_n3_b1,RESERVED_CONFIRMATION,joint_parameters,29130247,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r248,HS_n3_b1,RESERVED_CONFIRMATION,joint_sample,29130248,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r249,HS_n3_b1,RESERVED_CONFIRMATION,repeat_q_then_separate,29130249,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r250,HS_n3_b1,RESERVED_CONFIRMATION,repeat_dtau_then_separate,29130250,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r251,HS_n3_b1,RESERVED_CONFIRMATION,change_L_analytic,29130251,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r252,HS_n3_b1,RESERVED_CONFIRMATION,small_nonzero_g,29130252,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
